Recipe ID,Recipe Name,Ingredients,Preparation Steps,URL
255936,"Chicken, Sausage, Peppers, and Potatoes","['2 tablespoons olive oil, divided', '4  large links hot Italian sausage', '6  bone-in, skin on chicken thighs', '½ pound assorted sweet peppers, seeded', '4 large Yukon Gold potatoes, quartered', '1 small red onion, sliced', '½ medium yellow onion, sliced', '2 teaspoons dried Italian herbs', '2 teaspoons kosher salt', 'freshly ground black pepper to taste', '1 tablespoon chopped fresh Italian parsley']","['Preheat the oven to 450 degrees F (230 degrees C).', 'Heat 1 tablespoon oil in a skillet over medium heat. Add sausage links and cook until browned and fat begins to render, about 3 minutes per side. While they cook, lightly pierce sausages in several places with the tip of a sharp knife to release fats and juices. Remove from the heat and place on a cutting board to cool slightly, 3 to 5 minutes.', 'Cut cooled sausages into 2-inch slices; return to the skillet along with any accumulated juices from the cutting board.', 'Cut two slashes down to the bone on the skin side of each chicken thigh. Halve or quarter any large peppers.', 'Place chicken and peppers into a large mixing bowl with onions, sausage and juices, Italian herbs, salt, and pepper. Drizzle with remaining 1 tablespoon oil and mix with your hands until all ingredients are coated in oil, 3 to 4 minutes.', 'Transfer mixture to a large, heavy-duty roasting pan. Evenly space chicken thighs with the skin facing up and position potatoes near the top.', 'Roast in the preheated oven until chicken is cooked through and everything is caramelized, about 1 hour. An instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C). Sprinkle with chopped fresh Italian parsley.']",https://www.allrecipes.com/recipe/255936/chicken-sausage-peppers-and-potatoes/
8736716,Sheet Pan Summer Gnocchi,"['12 ounces prepared gnocchi', '1 zucchini, sliced into 1/2-inch thick coins', '1 summer squash, halved lengthwise, and sliced into 1/2-inch thick half-moons', '1 small onion,\xa0cut into chunks', '1 pint cherry tomatoes, halved', '1 pound tomato basil chicken sausage, cut into 1/2-inch thick coins', '2 tablespoons olive oil', '3 garlic cloves, minced', '1/2 teaspoon Italian seasoning', '3 tablespoons freshly prepared pesto']","['Heat oven to 425 degrees F (220 degrees C).', 'Place gnocchi, zucchini, summer squash, onion, tomatoes, and sausage on a rimmed sheet pan. Drizzle olive oil evenly over mixture. Add garlic and Italian seasoning; toss to coat.', 'Bake in the preheated oven until vegetables are tender, about 35 minutes. Dollop pesto over the mixture, toss to combine, and serve immediately.', ""Never made pesto? Here's how.""]",https://www.allrecipes.com/sheet-pan-summer-gnocchi-recipe-8736716
8606412,Sheet Pan Garlic Butter Steak Bites with Veggies,"['1 pound tiny new red and/or yellow potatoes, halved', '12 ounces green beans, trimmed', '1 small red onion, cut into 1-inch wedges', '2 tablespoons olive oil, divided', '3/4 teaspoon kosher salt, divided', '1/2 teaspoon black pepper, divided', '1 pound beef sirloin steak, cut into 1 1/2-inch pieces', '1 tablespoon Worcestershire sauce', '2 tablespoons butter', '1 clove garlic, grated', '2 teaspoons chopped fresh rosemary or parsley']","['Set an oven rack about 6 inches from the heat source. Preheat the oven to 450 degrees F (230 degrees C). Lightly coat a 10x15-inch baking sheet with cooking spray.', 'Toss together potatoes, green beans, onion, 1 tablespoon oil, and 1/4 teaspoon each salt and pepper in a medium bowl. Spread vegetable mixture in an even layer on the prepared pan.', 'Roast vegetables in the center of the preheated oven, stirring halfway through, 15 minutes.', 'Meanwhile, toss together steak; Worcestershire sauce; and remaining 1 tablespoon oil, 1/2 teaspoon salt, and 1/4 teaspoon pepper in same medium bowl.', 'Preheat the broiler. Push vegetables to edges of pan. Arrange steak in an even layer in center of pan. Broil, turning steak halfway through, until desired doneness (140 to 145 degrees F (60 to 63 degrees C) for medium), 6 to 8 minutes.', 'Melt butter in a small saucepan over low heat. Add garlic and cook until fragrant, about 30 seconds. Drizzle garlic butter over steak and vegetables. Sprinkle with rosemary.']",https://www.allrecipes.com/sheet-pan-garlic-butter-steak-bites-with-veggies-recipe-8606412
8558130,Chicken Apple Sausage Sheet Pan Dinner,"['1 pound red potatoes', '1 pound carrots', '1 medium red onion', '1 pound green beans fresh', '1/4 cup olive oil', '1/2 teaspoon garlic salt, or to taste', ""1 tablespoon herb mix (such as Trader Joe's® 21 Seasoning Salute)"", '1 teaspoon minced fresh rosemary', '1 pound chicken and apple sausage, sliced']","['Preheat the oven to 425 degrees F (220 degrees C). Line a 12x18-inch sheet pan with parchment paper.', 'Cut potatoes into 1- to 1 1/2-inch pieces. In a large mixing bowl, toss potato pieces, petite cut carrots, onion pieces, and green beans with olive oil, garlic salt, herb mix, and rosemary. Spread seasoned vegetables on the prepared sheet pan.', 'Bake in the preheated oven for 15 minutes. Add sausage pieces to the pan and toss.', 'Continue to bake until the potatoes and carrots are tender, an additional 15 to 20 minutes. Serve warm.']",https://www.allrecipes.com/chicken-apple-sausage-sheet-pan-dinner-recipe-8558130
7562426,Mediterranean Turkey Meatball Sheet Pan Dinner,"['2 tablespoons minced fresh flat-leaf parsley', '1 tablespoon minced fresh rosemary', '1 tablespoon minced fresh oregano', '1 tablespoon minced fresh dill', '1 tablespoon minced fresh mint', '1 teaspoon kosher salt, or to taste', '1/2 teaspoon freshly ground black pepper', '2/3 cup plain breadcrumbs', '1/3 cup minced shallot', '1 clove garlic, minced', '1/2 lemon, zested', '1 large egg, lightly beaten', '2 tablespoons olive oil', '1 pound ground turkey', 'Olive oil nonstick cooking spray', '1/2 lemon, juiced', '1/2 red or yellow bell pepper, sliced', '1/2 green bell pepper, sliced', '1/2 small red onion, sliced', '1 zucchini, sliced', '1/2 cup crumbled feta cheese', '1/2 cup chopped tomatoes', '2 tablespoons sliced black or Kalamata olives']","['Preheat the oven to 400 degrees F (200 degrees C). Line a sheet pan with foil or parchment paper.', 'In a large bowl, combine parsley, rosemary, oregano, dill, mint, salt, and pepper. Stir to combine. Set aside 2 tablespoons of herbs to use with vegetables later in the recipe.', 'To the large bowl, add breadcrumbs, shallot, garlic, and lemon zest; stir to combine. Whisk beaten egg with 1 tablespoon olive oil, and stir into the breadcrumb mixture. Add ground turkey.', 'Mix all ingredients well using your hands. If meatballs seem too wet, work in another tablespoon of bread crumbs. Form into 18 (1 1/4-inch) meatballs and place on the prepared pan. Spray meatballs with olive oil spray.', 'Bake in the preheated oven for 15 minutes.', 'Meanwhile, combine lemon juice, reserved 2 tablespoons herb mixture, and remaining 1 tablespoon olive oil, and toss with red pepper, green pepper, red onion, and zucchini slices.', 'Remove meatballs from the oven; distribute vegetables around the meatballs on the pan.', 'Return the pan to the oven; continue baking until vegetables are tender and meatballs are no longer pink in the center, about 15 minutes. An instant-read thermometer inserted into the center should read at least 160 degrees F (70 degrees C).', 'Sprinkle with crumbled feta cheese, chopped tomatoes, and olives. Serve warm.']",https://www.allrecipes.com/mediterranean-turkey-meatball-sheet-pan-dinner-recipe-7562426
7498856,Sheet Pan Tilapia and Potatoes,"['nonstick cooking spray', '8 red potatoes, cut into chunks', '1 yellow bell pepper, cut into 1-inch pieces', '4 cloves garlic, minced', '1 tablespoon olive oil', '1 teaspoon salt, divided', '1/2 teaspoon freshly ground black pepper', '2 cups cherry tomatoes, halved', '4 (4 ounce) tilapia filets', '1 teaspoon lemon zest', '1 lemon, cut into wedges']","['Preheat the oven to 425 degrees F (220 degrees C). Spray a baking dish with nonstick cooking spray.', 'Place potatoes, bell pepper, garlic, oil, and 1/2 teaspoon salt in the prepared dish; toss to coat.', 'Bake in the preheated oven for 30 minutes. Add tomatoes. Place tilapia filets on top of vegetables and sprinkle with remaining salt, pepper, and lemon zest. Continue to bake until fish flakes easily with a fork, about 10 minutes.', 'Squeeze lemon juice over fish and serve.']",https://www.allrecipes.com/sheet-pan-tilapia-and-potatoes-recipe-7498856
7375072,Sheet Pan Salmon and Potatoes,"['2 tablespoons Montreal steak seasoning', '1 tablespoon brown sugar', '1/2 teaspoon ground cumin', '1/4 teaspoon ground coriander', '1 tablespoon olive oil', '12 ounces baby gold  potatoes, halved', '12 ounces frozen French green beans', '1 pound salmon filet, with skin on']","['Heat oven to 425 degrees F (220 degrees C). Line a rimmed baking sheet with aluminum foil or parchment.', 'Whisk steak seasoning, brown sugar, cumin, and coriander together in a large bowl. Set half of seasoning mix aside in a small bowl.', 'Add potatoes and green beans to the large bowl with seasoning mix. Add olive oil and toss to coat. Spread potatoes and green beans in a single layer on the prepared baking sheet.', 'Lay salmon, skin side down, over vegetables on the baking sheet. Rub remaining seasoning onto the salmon. Bake until potatoes are tender and fish flakes easily with a fork, about 25 minutes.']",https://www.allrecipes.com/sheet-pan-salmon-and-potatoes-recipe-7375072
21009,Sheet Pan Roasted Vegetables,"['8  zucchini, peeled and chopped', '1  eggplant, peeled and diced', '8  carrots, diced', '16  cherry tomatoes', '2  red onions, sliced', '1  red bell pepper, sliced', '1  yellow bell pepper, sliced', '½ cup olive oil', '1 teaspoon dried rosemary', '1 teaspoon dried thyme', '2  bay leaves, crushed', '1 teaspoon dried oregano', '2 cloves garlic, minced', '2 tablespoons fresh lemon juice', '1 teaspoon grated lemon zest', 'salt and pepper to taste']","['In a large bowl mix the zucchini, eggplant, carrots, tomatoes, onions and peppers with the oil, rosemary, thyme, bay leaves, oregano, garlic, lemon juice, lemon zest, salt and pepper. Cover and chill for at least 2 hours, and preferably overnight.', 'Preheat oven to 400 degrees F (200 degrees C).', 'On a large roasting pan, roast the vegetables, uncovered, for 20 minutes, or until the tomatoes have split and the edges of some of the vegetables are starting to crisp. Remove from the oven and stir before returning to the oven for another 20 minutes. At this time reduce heat to 200 degrees F (95 degrees C) and continue cooking until vegetables are tender, turning every 20 minutes.']",https://www.allrecipes.com/recipe/21009/sheet-pan-roasted-vegetables/
255038,Sheet Pan Chicken Fajitas,"['⅓ cup vegetable oil', '2 teaspoons chili powder', '1 teaspoon dried oregano', '½ teaspoon garlic powder', '½ teaspoon onion powder', '½ teaspoon ground cumin', '½ teaspoon salt', '¼ teaspoon ground black pepper', '1 pinch ground cayenne pepper', '1 ½ pounds chicken tenders, quartered', '4 cups sliced bell peppers, any color', '1  onion, sliced', '¼ cup chopped fresh cilantro', '½  lime, juiced']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Combine oil, chili powder, oregano, garlic powder, onion powder, cumin, salt, black pepper, and cayenne pepper in a large resealable plastic bag. Add chicken tenders, bell peppers, and onion; seal the bag and shake to mix. Marinate in the refrigerator, 30 minutes to 2 hours.', 'Dotdash Meredith Food Studios', 'Preheat the oven to 400 degrees F (200 degrees C). Line a rimmed sheet pan with aluminum foil.', 'Spread chicken mixture onto the prepared pan.', 'Dotdash Meredith Food Studios', 'Roast in the preheated oven, stirring halfway, until chicken is no longer pink and bell peppers are softened, 15 to 20 minutes. An instant-read thermometer inserted into the center of chicken should read at least 165 degrees F (74 degrees C).', 'Dotdash Meredith Food Studios', 'Sprinkle cilantro and pour lime juice over chicken mixture; stir to distribute.', 'You can use a variety of bell peppers and spicy peppers.', 'You can grease the sheet pan with nonstick cooking spray instead of lining it with aluminum foil.', 'The magazine version of this recipe uses 1 teaspoon each chili powder, salt, and cumin and adds 2 jalapeño peppers, thinly sliced.']",https://www.allrecipes.com/recipe/255038/sheet-pan-chicken-fajitas/
281435,Sheet Pan Seafood Boil,"['1 (16 ounce) package littleneck clams', '¾ cup unsalted butter', '2 heads  garlic, chopped', '1 tablespoon Cajun seasoning', '1 tablespoon lemon and herb seafood seasoning', '½ tablespoon cayenne pepper', '1 pound uncooked medium shrimp, peeled and deveined', '1 pound Snow Crab legs', '2  lobster tails, split in half lengthwise', '4  andouille sausage links, cut into quarters', '3 ears corn, cut into chunks']","['Remove grit from clams by soaking in salt water for 20 minutes. Repeat this step twice. Scrub shells clean.', 'Preheat the oven to 400 degrees F (200 degrees C).', 'Melt butter in a medium saucepan over low heat with garlic, Cajun seasoning, seafood seasoning, and cayenne until garlic is fragrant, 1 to 2 minutes. Remove from heat.', 'Place clams, shrimp, crab, and lobster on a sheet pan. Add sausage and corn. Pour seasoned butter over and mix to ensure all is covered.', 'Bake in the preheated oven until shrimp just turns opaque, clams open, and sausage is browned, 25 to 30 minutes.', 'Discard any clams that do not open after cooking.']",https://www.allrecipes.com/recipe/281435/sheet-pan-seafood-boil/
268999,Mediterranean Chicken Sheet Pan Dinner,"['¼ cup extra-virgin olive oil', 'lemon, juiced', '2 tablespoons balsamic vinegar', '1 teaspoon dried tarragon', '1 teaspoon dried oregano', '1 teaspoon paprika', '1 teaspoon salt', '½ teaspoon black pepper', '4  chicken thighs with skin', '1 small red onion, sliced into petals', '8  mini bell peppers, halved lengthwise and seeded', '1 pound baby potatoes, halved', '1  lemon, sliced', '¼ cup crumbled feta cheese', '¼ cup fresh parsley, chopped', '8  pitted kalamata olives']","['Preheat the oven to 425 degrees F (220 degrees C). Line a large rimmed baking sheet with aluminum foil.', 'Whisk olive oil, juice of 1 lemon, vinegar, tarragon, oregano, paprika, salt, and pepper together in a large bowl.', 'Dotdash Meredith Food Studios', 'Add chicken thighs, onion, baby bell peppers, and potatoes. Stir until everything is evenly coated.', 'Dotdash Meredith Food Studios', 'Transfer vegetable-chicken mixture to the prepared baking sheet and spread in an even layer. Scatter lemon slices over the vegetables, making sure to leave the chicken uncovered so that the skin will brown.', 'Dotdash Meredith Food Studios', 'Bake in preheated oven for about 40 minutes. Remove from oven and top with feta, parsley, and olives.', 'Dotdash Meredith Food Studios', ""If you're not a fan of olives, try substituting capers or chopped artichoke hearts."", 'Please note differences in the recipe name, as well as the cook time when using the magazine version of this recipe.']",https://www.allrecipes.com/recipe/268999/mediterranean-chicken-sheet-pan-dinner/
268843,Sheet Pan Shrimp and Sausage Bake,"['cooking spray', '1 pound baby Yukon Gold potatoes, quartered', '4 ears corn, husked', '4 tablespoons olive oil, divided', '3 tablespoons Creole seasoning', '1  lemon, juiced', '1 tablespoon minced garlic', '2 teaspoons Italian seasoning', '1 teaspoon paprika, divided', '½ teaspoon red pepper flakes', '1 pinch salt and ground black pepper', '1  red bell pepper, cut into 2-inch pieces', '1  yellow bell pepper, cut into 2-inch pieces', '1  orange bell pepper, cut into 2-inch pieces', '1 ½ cups cherry tomatoes, halved', '1  onion, cut into 2-inch pieces', '4  andouille sausages, sliced', '1  lemon, cut into wedges', '1 pound uncooked medium shrimp, peeled and deveined', '½ teaspoon Creole seasoning', '2 tablespoons chopped fresh parsley, or to taste', 'finely chopped green onion, or to taste']","['Gather all ingredients.Preheat the oven to 425 degrees F (220 degrees C). Spray a large sheet pan with cooking spray.', 'Dotdash Meredith Food Studios', 'Place potatoes into a large pot and cover with salted water; bring to a boil. Reduce heat to medium-low and simmer until tender, 10 to 12 minutes.', 'Dotdash Meredith Food Studios', 'Add corn and boil for an additional 5 minutes. Drain. Cut corn into thirds.', 'Dotdash Meredith Food Studios', 'Meanwhile, combine 3 tablespoons olive oil, 3 tablespoons Creole seasoning, juice from 1 lemon, garlic, Italian seasoning, 1/2 teaspoon paprika, red pepper flakes, salt, and pepper in a small bowl. Mix well to combine and set seasoning mixture aside.', 'Dotdash Meredith Food Studios', 'Combine boiled potatoes and corn, all the bell peppers, cherry tomatoes, onion, and sausage slices in a large bowl. Add seasoning mixture and mix evenly.', 'Dotdash Meredith Food Studios', 'Spread potato mixture onto a sheet pan in a single layer. Place lemon wedges evenly on all sides of the sheet pan.', 'Dotdash Meredith Food Studios', 'Bake in the preheated oven for 8 minutes.', 'Meanwhile, combine shrimp, 1 tablespoon olive oil, 1/2 teaspoon paprika, and 1/2 teaspoon Creole seasoning in a bowl. Marinate for a few minutes.', 'Dotdash Meredith Food Studios', 'Add shrimp to the sheet pan with the potato mixture after 8 minutes of baking and mix to combine.', 'Dotdash Meredith Food Studios', 'Return sheet pan to the oven and cook until shrimp are opaque, 6 to 8 minutes. Remove lemon wedges and garnish with parsley and green onions.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/recipe/268843/sheet-pan-shrimp-and-sausage-bake/
262162,Sheet Pan Salmon and Bell Pepper Dinner,"['2 tablespoons olive oil', '4 (3 ounce) fillets salmon fillets', '2  red bell peppers, chopped', '1  yellow bell pepper, chopped', '1  onion, sliced']","['Preheat oven to 400 degrees F (200 degrees C). Grease a sheet pan with 2 tablespoons olive oil.', 'Place salmon fillets, red and yellow bell peppers, and onion on the prepared sheet pan.', 'Combine lemon juice, 3 tablespoons olive oil, water, maple syrup, garlic, salt, red pepper flakes, cumin, and parsley in a small bowl. Drizzle 2/3 of the sauce over the ingredients on the sheet pan.', 'Bake in the preheated oven until salmon is cooked through and flakes easily with a fork, 10 to 15 minutes.', 'Serve with lemon slices and remaining sauce.']",https://www.allrecipes.com/recipe/262162/sheet-pan-salmon-and-bell-pepper-dinner/
274966,Sheet Pan Parmesan Chicken and Veggies,"['1 tablespoon dried oregano', '1 tablespoon dried parsley', '1 teaspoon paprika', '½ teaspoon garlic powder', '¼ teaspoon seasoned salt, or to taste', '¼ teaspoon ground black pepper, or to taste', '½ pound fresh green beans, trimmed', '1 small red potato, diced', '1  sweet bell pepper, chopped', '1 cup broccoli florets, chopped', '1 tablespoon minced garlic', '3 tablespoons olive oil', '⅓ cup all-purpose flour', '4 tablespoons butter, melted', '1 cup panko bread crumbs', '1 cup freshly grated Parmesan cheese, divided', '1 ½ pounds skinless, boneless chicken breasts, pounded flat and excess fat removed']","['Preheat the oven to 400 degrees F (200 degrees C). Line a sheet pan with parchment paper.', 'Combine oregano, parsley, paprika, garlic powder, seasoned salt, and pepper in a small bowl.', 'Dotdash Meredith Food Studios', 'Place green beans, potato, bell pepper, broccoli, and garlic onto the prepared sheet pan. Drizzle with olive oil and sprinkle with 1/2 of the seasoning mix; toss to coat.', 'Dotdash Meredith Food Studios', 'Place flour into a bowl. Place melted butter into a second bowl. Mix panko, 2/3 cup Parmesan cheese, and the remaining seasoning mix together in a third bowl.', 'Slice chicken into 1 1/4-inch strips, then coat in flour. Dredge floured strips in melted butter, dripping excess butter back into the bowl. Press into Parmesan-panko mixture until heavily coated on both sides.', 'Dotdash Meredith Food Studios', 'Push veggies to one half of the sheet pan. Place coated chicken strips onto the other side. Sprinkle any remaining Parmesan-panko mixture over chicken, pressing to adhere.', 'Bake in the preheated oven for 10 minutes. Flip chicken strips and stir veggies, then continue to bake until chicken juices run clear and veggies are crisp-tender, 10 to 15 more minutes. An instant-read thermometer inserted into the center of the chicken should read at least 165 degrees F (74 degrees C).', 'Dotdash Meredith Food Studios', 'Meanwhile, make the dipping sauce: Whisk mayonnaise, ketchup, garlic powder, and Worcestershire sauce together in a small bowl.', 'Dotdash Meredith Food Studios', 'Remove chicken and veggies from the oven. Toss veggies with remaining 1/3 cup Parmesan cheese. Serve with dipping sauce.', 'You can use mini sweet peppers in place of the regular bell pepper.', 'To save time, use chicken tenders instead of boneless chicken breasts.']",https://www.allrecipes.com/recipe/274966/sheet-pan-parmesan-chicken-and-veggies/
242402,Greek Lemon Chicken and Potato Bake,"['4  chicken leg quarters', '1 (24 ounce) bag small potatoes', '½ cup olive oil', '2  lemons, juiced, divided', '2 tablespoons dried basil', '2 tablespoons dried oregano', '1 tablespoon salt', '1 tablespoon ground black pepper', '2 tablespoons lemon and herb seasoning', '1 (12 ounce) package fresh green beans']","['Preheat oven to 425 degrees F (220 degrees C). Grease a large baking sheet with sides.', 'Place chicken quarters on prepared baking sheet. Stir potatoes, olive oil, juice of 1 lemon, basil, oregano, salt, pepper, and lemon herb seasoning together in a large bowl to coat potatoes. Arrange potatoes around chicken on baking sheet. Pour about 3/4 of oil mixture over chicken, reserving remaining oil; drizzle remaining lemon juice over chicken and potatoes.', 'Bake in the preheated oven for about 30 minutes; shake baking sheet to loosen potatoes, then continue baking for 15 minutes. Place green beans in reserved oil mixture; toss to coat. Remove chicken mixture from oven; pour green bean mixture over chicken and potatoes.', 'Return pan to the oven; bake until green beans are tender with a bite, chicken is no longer pink at the bone and juices run clear, about 15 minutes. An instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C).', ""If you want to brown and crisp the tops of chicken and potatoes, place the pan under a preheated broiler for about 5 minutes. You can substitute Greek seasoning for lemon herb seasoning. And don't forget the tzatziki sauce!"", 'Browse our collection of Tzatziki Sauce Recipes.', 'Nutrition data for this recipe includes the full amount of herb-seasoned olive oil. The actual amount of oil consumed will vary.']",https://www.allrecipes.com/recipe/242402/greek-lemon-chicken-and-potato-bake/
269152,Shrimp and Vegetable Sheet Pan Dinner,"['1  red onion, coarsely chopped', '1  red bell pepper, chopped', '1 cup sliced fresh mushrooms', '1  zucchini, chopped', '3 tablespoons olive oil, divided', 'salt and freshly ground black pepper to taste', '¼ teaspoon paprika', '1 pound fresh shrimp, peeled and deveined', '1 teaspoon lemon zest', '½ teaspoon garlic powder']","['Preheat the oven to 425 degrees F (220 degrees C).', 'Combine red onion, bell pepper, mushrooms, zucchini, 2 tablespoons olive oil, salt, pepper, and paprika on a sheet pan and toss well to combine.', 'Roast in the preheated oven until vegetables are softened, about 15 minutes.', 'While vegetables are roasting, combine shrimp, 1 tablespoon olive oil, lemon zest, garlic powder, salt, and pepper in a bowl. Toss to combine.', 'Remove roasted vegetables from the oven and add shrimp to sheet pan, spreading everything out evenly in one layer. Return to oven and bake until shrimp are pink and cooked through, 5 to 7 minutes.']",https://www.allrecipes.com/recipe/269152/shrimp-and-vegetable-sheet-pan-dinner/
283432,Everything Salmon Sheet Pan Dinner,"['cooking spray', '2 medium sweet potatoes, sliced into 1/4-inch wedges', '1 tablespoon olive oil', '½ teaspoon kosher salt, divided', '¼ teaspoon ground black pepper, divided', '¼ cup Dijon mustard', '2 tablespoons honey', '¼ teaspoon cayenne pepper', '5 cups broccoli florets', '4 (5 ounce) salmon fillets', '2 tablespoons everything bagel seasoning', '2 teaspoons soy sauce']","['Preheat the oven to 425 degrees F (220 degrees C). Line a large, rimmed baking sheet with foil and coat lightly with cooking spray.', 'Toss sweet potatoes with 2 teaspoons oil, 1/4 teaspoon salt, and 1/8 teaspoon pepper in medium bowl. Place on one half of the prepared baking sheet.', 'Bake in the preheated oven for 5 minutes.', 'While the potatoes are cooking, stir together Dijon, honey, and cayenne in a small bowl. Toss broccoli with remaining oil, salt, and pepper in a separate bowl.', 'Remove potatoes from the oven. Add salmon to the other half of the baking sheet. Place 2 teaspoons of the mustard mixture on each salmon filet; brush evenly to coat, then sprinkle evenly with bagel seasoning. Add broccoli to the sweet potatoes. Return to the oven and bake until salmon flakes easily with a fork and the veggies are golden, about 12 minutes.', 'Stir soy sauce into the remaining mustard mixture and drizzle over veggies.', 'Please note differences in ingredient amounts and total time when following the magazine version of this recipe.']",https://www.allrecipes.com/recipe/283432/everything-salmon-sheet-pan-dinner/
269230,"Sheet Pan Smoked Sausage, Apple, and Root Veggie Dinner","['8 ounces baby carrots', '8 ounces Brussels sprouts, halved lengthwise', '1 small red onion, peeled and cut into 8 wedges', '3 tablespoons olive oil', '2 teaspoons chopped fresh rosemary', '1 teaspoon kosher salt', '½ teaspoon black pepper', '1 (12 ounce) package Hillshire Farm Rope Smoked Sausage, cut in 1/2"" bias-cut slices', '1 medium Honeycrisp apple, cut into 12 wedges', '1  lemon, halved', '2 tablespoons chopped parsley']","['Place a large baking pan in the oven. Preheat the oven to 450 degrees F (232 degrees C).', 'Toss together carrots, Brussels sprouts, onion, olive oil, rosemary, salt, and pepper in a large bowl until combined. Arrange vegetable mixture and sausage in a single layer on the preheated pan.', 'Bake in the preheated oven until just tender, about 20 minutes. Remove from the oven.', 'Turn the broiler to high.', 'Add apple to the pan; broil until apple is tender and vegetables are slightly caramelized, 5 to 6 minutes. Remove from the oven, squeeze lemon over vegetable mixture in the pan, and sprinkle with parsley.']",https://www.allrecipes.com/recipe/269230/sheet-pan-smoked-sausage-apple-and-root-veggie-dinner/
280868,Sweet and Spicy Jerk Shrimp,"['1 ½ pounds large shrimp in shells', '1 (20 ounce) can pineapple slices packed in 100% juice, drained, and cut into 2-inch pieces', '2  red bell peppers, cut into thin strips', '1 large red onion, sliced', '1  jalapeno pepper - halved lengthwise, seeded, and sliced', '2 tablespoons olive oil', '1 tablespoon Jamaican jerk seasoning', '½ cup chopped fresh cilantro', '2 cups hot cooked brown rice', '1  lime, cut into wedges']","['Preheat the oven to 425 degrees F (220 degrees C). Line two 10x15-inch baking pans with foil.', 'Peel and devein shrimp, leaving tails intact if desired. Rinse shrimp and pat dry.', 'Gently toss shrimp together with pineapple, bell peppers, red onion, jalapeno, oil, and jerk seasoning in a large bowl. Divide mixture between the prepared pans.', 'Roast in the preheated oven until shrimp are opaque, about 15 minutes.', 'Sprinkle with cilantro and serve with brown rice and lime wedges.', 'Thaw frozen shrimp before using.']",https://www.allrecipes.com/recipe/280868/sweet-and-spicy-jerk-shrimp/
261600,Sheet Pan Lemon Butter Garlic Shrimp with Asparagus,"['cooking spray', '1 pound fresh asparagus, trimmed', '2 tablespoons olive oil, divided', '4 cloves garlic, minced', 'salt, divided', '1 pinch ground black pepper, divided', '1 ½ pounds uncooked medium shrimp, peeled and deveined', '1 teaspoon paprika', '3 tablespoons butter, cubed', '3 tablespoons lemon juice']","['Preheat oven to 400 degrees F (200 degrees C). Line a rimmed 9x12-inch baking pan with parchment paper and grease with cooking spray.', 'Place asparagus on the prepared baking pan and drizzle with 1 tablespoon olive oil. Sprinkle with garlic, 1 teaspoon salt, and 1/2 teaspoon pepper; toss until well coated. Arrange asparagus in a single layer.', 'Bake in the preheated oven until slightly tender, about 6 minutes.', 'Remove from oven and place shrimp on one side of the pan. Drizzle with remaining 1 tablespoon olive oil, 1 teaspoon salt, 1/2 teaspoon pepper, and smoked paprika; toss until well coated. Place shrimp in a single layer next to the asparagus. Top asparagus and shrimp with cubed butter.', 'Roast in the preheated oven until shrimp is opaque, about 6 minutes.', 'Remove pan from oven and drizzle with lemon juice.']",https://www.allrecipes.com/recipe/261600/sheet-pan-lemon-butter-garlic-shrimp-with-asparagus/
269330,Sheet Pan Roasted Mediterranean Vegetables,"['12  cherry tomatoes, halved', '1  red bell pepper, chopped', '1  yellow bell pepper, chopped', '1  green bell pepper, chopped', '2  zucchini, sliced', '2  red onions, quartered', '2  cloves garlic, crushed and peeled', '2 tablespoons olive oil', '1 teaspoon chopped fresh basil', 'ground black pepper to taste']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Place cherry tomatoes, bell peppers, zucchini, red onions, and garlic on a large, rimmed baking sheet. Drizzle and toss with olive oil. Season with basil and pepper.', 'Bake in the preheated oven until vegetables are lightly browned and easily pierced with a fork, 35 to 40 minutes.']",https://www.allrecipes.com/recipe/269330/sheet-pan-roasted-mediterranean-vegetables/
77489,Crispy Rosemary Chicken and Fries,"['8  chicken thighs', '6 small red potatoes, quartered', '½ cup extra-virgin olive oil, or as needed', '1 tablespoon chopped fresh rosemary', '1 ½ teaspoons chopped fresh oregano', '1 ½ teaspoons garlic powder', 'salt and ground black pepper to taste']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Toss chicken and potatoes with oil in a large bowl; transfer to a large baking dish or cookie sheet with sides. Sprinkle with rosemary, oregano, garlic powder, salt, and pepper.', 'Bake in the preheated oven, uncovered, for 1 hour; baste during last 15 minutes for extra crispness.']",https://www.allrecipes.com/recipe/77489/crispy-rosemary-chicken-and-fries/
263602,Sheet Pan Vegan Roasted Brussels Sprouts and Butternut Squash,"['2 cups Brussels sprouts, halved', '2 cups cubed butternut squash', '3 tablespoons olive oil', '1 teaspoon garlic powder', '½ teaspoon smoked paprika', '½ teaspoon sea salt', '¼ teaspoon ground black pepper']","['Preheat the oven to 425 degrees F (220 degrees C). Line a baking sheet with parchment paper.', 'Place Brussels sprouts and butternut squash in a single layer on the baking sheet. Drizzle with olive oil and sprinkle with garlic powder, smoked paprika, salt, and black pepper.', 'Roast in the preheated oven until golden and crispy, about 25 minutes.']",https://www.allrecipes.com/recipe/263602/sheet-pan-vegan-roasted-brussels-sprouts-and-butternut-squash/
